material_id,formula_pretty,is_fit,rms_A,a_A,b_A,c_A,volume_A3,band_gap,formation_energy_per_atom
mp-9085,CsTbS2,True,0.007132153343925871,4.0951363365605955,4.0951363365605955,24.258103575996813,352.3093813156688,2.142,-2.121199003906248
mp-9367,RbErS2,True,0.008388143525705292,4.019733969804928,4.019733969804928,22.928356698052692,320.84714939066515,2.3521,-2.096589583124998
mp-9086,CsDyS2,True,0.00846732055227402,4.074784324668113,4.074784324668113,24.232494585017054,348.4480268988807,2.1424,-2.119147307656245
mp-1178133,KSmO2,True,0.008727634010373478,3.562373450369533,3.562373450369533,18.64131893907216,204.87367579866606,3.8604000000000003,-3.006470040562499
mp-753898,LaTmO2,True,0.008836943874454314,3.4357313435069385,3.4357313435069385,18.020833651063565,184.22302243570144,0.0,-3.279041706250002
mp-23033,Sr2NCl,True,0.009294527015396646,3.8930932745441136,3.8930932745441136,21.11645839446954,277.16687862186404,1.9398,-1.640572135312501
mp-505158,CsHoS2,True,0.009642052858071163,4.056277507559998,4.056277507559998,24.2217700835466,345.1372447245131,2.1354,-2.11535593265625
mp-10785,RbLuSe2,True,0.009954652514125596,4.1362604678891195,4.1362604678891195,23.771646574433746,352.2132217791837,2.0299,-1.9347971397135422
mp-9366,RbHoS2,True,0.010111555430386466,4.039554085036224,4.039554085036224,22.944837856657568,324.2518623582276,2.3355,-2.093715566874999
mp-18921,NaCoO2,True,0.010275437305268661,2.8813691643751906,2.8813691643751906,15.439965425982269,111.01323629126136,2.245199999999999,-1.557503675344833
mp-7974,RbSmO2,True,0.01043519377654001,3.5834780947419884,3.5834780947419884,19.62598547703757,218.25872452104466,3.4884,-2.952667840624999
mp-999267,RbSnS2,True,0.010538916377811798,4.082522134560324,4.082522134560324,23.102615163196617,333.4639357234125,0.0,-0.9163308318749981
mp-561751,CsErS2,True,0.01117922846566483,4.041662458378783,4.041662458378783,24.165438961128885,341.8577271163582,2.1441,-2.108745502239578
mp-1245650,CaIrN2,True,0.011199289579206068,3.297700001294385,3.297700001294385,15.028200673324832,141.533714969211,0.0,-0.32394264437500203
mp-7046,RbDyS2,True,0.011248811816729593,4.059090842996397,4.059090842996397,22.957688686076207,327.57921367900826,2.3216,-2.095267701041664
mp-22566,TlInS2,True,0.011432443694379341,3.876194985831499,3.876194985831499,22.392092432509227,291.36443608755167,0.6884,-0.7748982481250011
mp-999265,RbYS2,True,0.011834843348929529,4.068609414512516,4.068609414512516,22.947026250000047,328.96450732533003,2.3166,-2.091590315624998
