material_id,formula_pretty,is_fit,rms_A,a_A,b_A,c_A,volume_A3,band_gap,formation_energy_per_atom
mp-11107,Ac2O3,True,8.025188417993545e-07,4.095488002164615,4.095488002164615,6.29988201,91.51122380826276,3.522599999999999,-3.737668289999997
mp-1968,La2O3,True,0.0023975448597795,3.930777877969835,3.930777877969835,6.11195352,81.7838744358029,3.824799999999999,-3.8759289195
mp-2063,Pr2O3,True,0.0033592581233865,3.8893572565517,3.8893572565517,6.05917112,79.37788509634348,3.745199999999999,-3.728230869166667
mp-2763,Nd2O3,True,0.0041159803767042,3.847162325908735,3.847162325908735,6.02041543,77.1681545182218,3.8089,-3.775887380999997
mp-20470,Gd2O3,True,0.0043627643616894,3.7285259174390344,3.7285259174390344,5.89412876,70.96179347214091,2.969999999999999,-3.864237869500002
mp-547622,Pm2O3,True,0.0046150385054236,3.8050592281473303,3.8050592281473303,5.97084222,74.86676527364655,3.8673,-3.8237697285
mp-10733,Sm2O3,True,0.0050113908769833,3.77872253564146,3.77872253564146,5.94231147,73.48116800534032,3.9371,-3.844915249500001
mp-21423,Pu2O3,True,0.0054401500627664,3.7612674470934664,3.7612674470934664,5.972689,73.1760501522371,0.0,-3.214050472499994
mp-13063,Tb2O3,True,0.0063158266564145,3.6818531587176575,3.6818531587176575,5.83317276,68.48073269206665,4.1338,-3.942971762416667
mp-13061,Y2O3,True,0.0067067026938318,3.655693890356825,3.655693890356825,5.84110698,67.60291734801356,4.083600000000001,-3.896637876499996
mp-13064,Dy2O3,True,0.0067919178733006,3.65565502127432,3.65565502127432,5.81077127,67.2503924128925,4.1997,-3.9594392734166672
mp-1940,Th2N3,True,0.0070215508636544,3.913462212719634,3.913462212719634,6.15322,81.61225242748769,0.0,-1.639255768333328
mp-13065,Ho2O3,True,0.0073281476997017,3.628674352510765,3.628674352510765,5.79562279,66.08862761614566,4.2423,-3.973794766499998
mp-973,U2N3,True,0.0073526530115161,3.709980152829445,3.709980152829445,5.74102568,68.43263987504677,0.0,-1.719843521249998
mp-13066,Er2O3,True,0.0074665724292341,3.605293517435009,3.605293517435009,5.75945262,64.83254900043096,4.196899999999999,-3.997353955499998
mp-13067,Tm2O3,True,0.0075634095590483,3.5808645106304766,3.5808645106304766,5.72990175,63.62877830715269,4.1535,-4.021751758250004
mp-13060,Sc2O3,True,0.0075944564110107,3.389680008054005,3.389680008054005,5.666015,56.38008879454057,3.3909,-3.836842867
mp-13068,Lu2O3,True,0.0079616895756257,3.5316134950232785,3.5316134950232785,5.69896531,61.55636702822411,4.0883,-4.039624749416665
mp-1017564,Eu2O3,True,0.0105263287882404,3.7882997898812265,3.7882997898812265,5.820837110017761,72.34437311147995,0.0,-3.445172557
mp-2721,Ce2O3,True,0.0116494459099298,3.8709839493718223,3.8709839493718223,5.89577273,76.50927856158677,0.0,-3.688947110999999
mp-1017550,Be3N2,True,0.0142344830793005,2.8177777140168456,2.8177777140168456,4.667022,32.091050925152246,4.27,-1.009266585000001
mp-7891,Mg3As2,True,0.0189031847505279,4.260979218724971,4.260979218724971,6.73838534,105.95106017492245,0.0,-0.7560376660000001
mp-1017552,Bi2O3,True,0.020094628928507,3.8535231672483183,3.8535231672483183,5.92725986220509,76.22554676264791,1.1218,-1.556733108500004
mp-1216564,Tl2O3,True,0.0243853583780803,3.592857638469969,3.592857638469969,6.51278816458819,72.80774876840216,0.0,-0.984304526333336
mp-2646,Mg3Sb2,True,0.0312700771883714,4.572516929762709,4.572516929762709,7.24475274,131.17915944350338,0.2172,-0.421186031
mp-1014454,Cr3N2,True,0.0319694785627362,3.1436457432188507,3.1436457432188507,5.752724,49.23470828769587,0.0,-0.283983616166662
mp-1001117,Mn3N2,True,0.0346297295324409,5.27261535511097,3.059512766273741,5.881946246852823,94.88408508511864,0.0,-0.196312870814654
mp-569018,Mg3Bi2,True,0.0405659507622361,4.675970793054991,4.675970793054991,7.40701023,140.2546135197571,0.0,-0.178665938999998
mp-13146,Ca3N2,True,0.0428479769049724,3.854377771553016,3.854377771553016,6.932804,89.19656094417223,1.4173,-0.8667898127499991
mp-1245668,Cu2As3,True,0.0428920254222572,4.057332930311918,4.057332930311918,6.090212,86.82490844271649,0.0,0.174705179
mp-1207013,Si2Rh3,True,0.0773604142756867,3.969475933481404,3.969475933481404,5.06209372,69.07599661774988,0.0,-0.854004504000002
mp-1206431,In2Au3,True,0.0937540630666351,4.63618612759173,4.63618612759173,5.989056,111.4835351815508,0.0,-0.135882024
mp-1207227,Mg2Bi3,True,0.1008562924547833,5.198190175933829,5.198190175933829,6.5398,153.03805126795856,0.0,-0.033448190000001
mp-21400,Ga3Pt2,True,0.1108839222111584,4.243884331343218,4.243884331343218,5.24719751,81.8436747055783,0.0,-0.5968488764999991
mp-10905,Al3Pt2,True,0.1112473878951254,4.207140033941686,4.207140033941686,5.18896172,79.53989876108183,0.0,-1.102624861999999
mp-1069815,In3Pt2,True,0.1156952414797512,4.5722574067776245,4.5722574067776245,5.57637613,100.95876641918872,0.0,-0.5989599319999961
mp-10886,Al3Cu2,True,0.1189636106668951,4.091951636806818,4.091951636806818,4.9927787,72.39922756725561,0.0,-0.195314849999999
mp-10901,Al3Pd2,True,0.1240469304256011,4.212153536827607,4.212153536827607,5.172384450000197,79.47486805271377,0.0,-0.812340915999999
mp-1069983,Al3Ru2,True,0.1288078972172002,4.2125857871194095,4.2125857871194095,5.110231,78.53598231283756,0.0,-0.5328650539999981
mp-510437,In3Pd2,True,0.1333859864636622,4.561220418654145,4.561220418654145,5.56368455,100.24327565538871,0.0,-0.544883318
mp-1057,Al3Ni2,True,0.1383782496816489,3.994195728785262,3.994195728785262,4.880862,67.435075217798,0.0,-0.644216627999999
mp-11397,Ga3Ni2,True,0.1439014620283026,4.010897869934696,4.010897869934696,4.86488096,67.77757976979501,0.0,-0.423785574
mp-21385,In3Ni2,True,0.1456876695058317,4.385071455897039,4.385071455897039,5.29923176,88.2463791336128,0.0,-0.210675882000001
mp-1206370,Mg2Sb3,True,0.1576316803462549,4.695362197484875,4.695362197484875,7.490325,143.011015912756,0.0,-0.209429909999999
mp-27971,AcCl3,True,2.2789607510805267e-06,7.695635518178531,7.695635518178531,4.5690029800000005,234.3371014693296,5.0865,-2.788094297499999
mp-22896,LaCl3,True,0.0005270857079974,7.54401242095835,7.54401242095835,4.37168074,215.46853535083147,3.6454,-2.703267628124999
mp-23278,NpCl3,True,0.0006836410439887,7.421231158358292,7.421231158358292,4.31220639,205.67527616522997,0.047299999999999,-2.3544468428125
mp-23211,PrCl3,True,0.0008459170989922,7.499680351730479,7.499680351730479,4.30124389,209.51262940784073,4.3454000000000015,-2.592783406041665
mp-23183,NdCl3,True,0.0008874578802475,7.474769861164252,7.474769861164252,4.24927627,205.60858834099812,4.299799999999999,-2.585905556250001
mp-582011,CeCl3,True,0.0016586754435375,7.504530635848222,7.504530635848222,4.29801741,209.6263496616267,0.011099999999999,-2.567102358125
mp-22918,PuCl3,True,0.0021480120764001,7.391154003061179,7.391154003061179,4.25312202,201.21621577358968,0.0,-2.3443700303125
mp-23166,NpBr3,True,0.0050582178314207,8.005590272283271,8.005590272283271,4.41260259000525,244.91318455212155,0.0,-1.8072203021875
mp-23208,UCl3,True,0.0064339219266009,7.503980594290824,4.28613031,7.520283100887413,209.760366052495,0.0,-2.210535621874999
