material_id,formula_pretty,is_fit,rms_A,a_A,b_A,c_A,volume_A3,band_gap,formation_energy_per_atom
mp-9631,AlAgO2,True,6.473553402195449e-07,2.877864693569708,2.877864693569708,12.24930776,87.85832521604348,1.4090999999999991,-2.304877096666654
mp-19178,CoAgO2,True,0.0008801581605850174,2.861520861046852,2.861520861046852,12.28569151,87.12124449082881,1.331999999999999,-1.005616199166666
mp-997158,CoAuO2,True,0.001202144985322678,2.884613560145662,2.884613560145662,12.17253255,87.71762364646976,0.5255000000000001,-0.9538455450000001
mp-16613,AlAuO2,True,0.003280330927875379,2.8976901228824605,2.8976901228824605,12.21781225,88.84397058856327,0.5888,-2.224651209999999
mp-1079066,Ta2AlC,True,0.007345412227930338,3.0726483299895015,3.0726483299895015,15.67785419,128.18670001577397,0.0,-0.021874597416665
mp-754480,GdYO2,True,0.008068536729239571,3.6295578127180943,3.6295578127180943,13.120935,149.69346887012696,0.0,-3.197924765
mp-997159,CrAuO2,True,0.008552121962581148,3.0161110554640183,3.0161110554640183,12.22951187,96.34616037952695,0.0,-1.622478742499999
mp-997106,AgRhO2,True,0.009230471989173886,3.123179904481087,3.123179904481087,12.6387,106.76454171541718,0.49760000000000004,-0.873900367916665
mp-11021,GaAuO2,True,0.00999551742665229,3.006433917839591,3.006433917839591,12.33482165,96.55323533882525,0.0,-1.506361439374998
mp-997162,MnAgO2,True,0.011161193640356764,3.128089824489535,3.128089824489535,12.474103,105.70569561004135,0.0,-1.387248082399425
mp-11020,GaAgO2,True,0.012324755065176043,2.9906166992273104,2.9906166992273104,12.42136296,96.2102608382208,0.583299999999999,-1.582355479791656
mp-997003,LaAuO2,True,0.01280072351822461,3.8754850781947465,3.8754850781947465,11.896258340001232,154.73663800040177,2.7167,-2.563249235
mp-997095,NiAuO2,True,0.014237496016166135,2.9543288818429136,2.9543288818429136,12.06804777,91.21900541761666,0.0,-0.8277594062500001
mp-997099,PdAuO2,True,0.015170785600627196,3.2221220240828594,3.2221220240828594,12.0590934,108.42495671475459,0.0,-0.5733655737500001
mp-19284,NiAgO2,True,0.015851728564905642,2.9991629742724872,2.9991629742724872,12.315127,95.93336062247876,0.0,-0.799589819166665
mp-30251,YAuO2,True,0.016037185464036173,3.557139008968472,3.557139008968472,12.05138371,132.05936984479857,2.686199999999999,-2.564518633749998
mp-11023,ScAuO2,True,0.016258746637762743,3.2452472908772343,3.2452472908772343,12.18178308,111.10589076404189,1.7796,-2.563697553749998
mp-11022,ScAgO2,True,0.019020343505046545,3.2114229286275666,3.2114229286275666,12.40930025,110.83398079378583,2.1264,-2.624149660416652
mp-18966,FeAgO2,True,0.020637180820218353,3.026970701685121,3.026970701685121,12.48307974,99.05326862102979,1.158,-1.213149317916666
mp-1178335,GaPtO2,True,0.021956812588462226,2.9551200037968846,2.9551200037968846,12.338837,93.31578251789483,0.0,-1.5332369231249992
mp-754535,LaAgO2,True,0.022554783029686314,3.816465010436285,3.816465010436285,12.2811925031836,154.91509608455013,2.8013,-2.5680289029166543
mp-30250,YAgO2,True,0.022866924326102545,3.5049299066714723,3.5049299066714723,12.392503080000001,131.84034824829715,2.4154,-2.600528935416664
mp-756690,EuAgO2,True,0.023220347365918683,3.6338703381851833,3.6338703381851833,12.282719820009559,140.46367634209258,0.0,-2.123101837916653
mp-19723,InAuO2,True,0.024196477926363574,3.323003622850926,3.323003622850926,12.38329333,118.42091751667343,0.0,-1.325691880416664
mp-754110,SmAgO2,True,0.025738094199625,3.6329528397225492,3.6329528397225492,12.40779230083892,141.82234666411335,2.566,-2.539740289166665
mp-3098,AlCuO2,True,0.02782223110070187,2.8427727407067565,2.8427727407067565,11.29784621,79.06978812664443,1.8148,-2.417624361249986
mp-20329,InAgO2,True,0.027939596679643165,3.2880058163949077,3.2880058163949077,12.63342042,118.28147589851807,0.23470000000000002,-1.392417060833322
mp-1220878,NaTiS2,True,0.035929868791064676,3.514740361378139,3.514740361378139,16.321426,174.61245934471083,0.0,-1.363444537428161
mp-1245931,CoPtN2,True,0.03603884174522831,2.7887049999999993,4.814778000000104,12.203437,163.85549346985482,0.0,0.231207176249999
mp-996965,AgBiO2,True,0.03694493127367772,3.6848399788338844,3.6848399788338844,12.8986,151.67376653334622,0.7818,-1.104952774166666
mp-997008,TlAuO2,True,0.03838785659917387,3.475969047236335,3.475969047236335,12.52093269,131.0144245213677,0.0,-0.769558824583334
mp-505562,CrCuO2,True,0.03877036732557274,2.9817465546930455,2.9817465546930455,11.36151543,87.47991382455714,1.529299999999999,-1.784237707499988
mp-11019,GaCuO2,True,0.039547425638923016,2.971853523119563,2.971853523119563,11.44881994,87.5681464210607,0.7812999999999991,-1.6750175293749892
mp-997010,TlAgO2,True,0.03962220837765357,3.4284770701055067,3.4284770701055067,12.80973095,130.3986629160881,0.0,-0.817037913750001
mp-997015,PbAuO2,True,0.040838190088079464,3.7510442620968805,3.7510442620968805,12.486952,152.15682998079714,0.0,-0.9499197774999991
mp-1097012,FeCoO2,True,0.041426888906740865,2.9725898029638165,2.9725898029638165,11.437942,87.52829908647162,0.0,-1.0375637825
mp-3642,ScCuO2,True,0.04340788876680595,3.221382641697359,3.221382641697359,11.38010347,102.27311195277551,2.3309,-2.724876606249999
mp-1178161,HoCuO2,True,0.04415701518009543,3.497652553627418,3.497652553627418,11.34677721,120.21439938599933,2.534399999999999,-2.755550464999999
mp-2918,YCuO2,True,0.0443843601204572,3.5317542102395576,3.5317542102395576,11.33896541,122.48559191737299,2.6470000000000002,-2.712541574999999
mp-997180,VCuO2,True,0.04778696210791271,3.0498615799617568,3.0498615799617568,11.588147,93.34797162833506,0.0,-1.846986385000001
mp-505110,FeCuO2,True,0.05029404800471483,3.0132727536062283,3.0132727536062283,11.48613852,90.3195095172529,0.0,-1.316041154999999
mp-549158,InCuO2,True,0.05068830024885453,3.3126339532495175,3.3126339532495175,11.56280068,109.88554558875538,0.25159999999999905,-1.482666360416665
mp-997029,TlCuO2,True,0.06417639143367208,3.5370262728646678,3.5370262728646678,11.77167,127.53966796958589,0.0,-0.9274780170833341
mp-1078847,CoAgO2,True,0.07310484506901334,3.4372978318276357,3.4372978318276357,11.524456,117.91943619920863,0.0,-0.367960279166666
mp-1246479,CrBN2,True,0.11417272342593311,3.120096125484428,3.120096125484428,9.598127,80.91947793337701,0.0,-0.6756553550000011
mp-727331,CoHO2,True,0.12352698182713563,3.0380637391865117,3.0380637391865117,8.878478,70.9680573181721,0.0,-1.2171863978125
mp-1245522,ScBN2,True,0.12401971777832696,3.354917285810229,3.354917285810229,9.824356,95.76313554833378,1.873,-1.522793492291667
mp-1246811,InBN2,True,0.12496346673978706,3.458644512992958,3.458644512992958,9.889924,102.45553821630456,1.774599999999999,-0.44389656875000005
