material_id,formula_pretty,is_fit,rms_A,a_A,b_A,c_A,volume_A3,band_gap,formation_energy_per_atom
mp-12021,AgBF4,True,1.5037598521326867e-15,5.24104917,6.68571762,8.00097391,280.35552424186614,3.157,-2.469788318333332
mp-27428,KBrO4,True,0.017946685940374824,6.075943,7.700106,9.177884,429.3910213593171,3.1089,-0.8378744545416671
mp-616175,EuSO4,True,0.02576543530382902,5.34108868,6.86572642,8.34071998,305.85798553296405,1.0685,-2.609153254166668
mp-5285,SrSO4,True,0.027470990683179652,5.34282259,6.87054329,8.35577502,306.7245740028718,5.9178,-2.682634480833333
mp-3472,PbSO4,True,0.02920699307985041,5.40642415,6.9612641,8.43810398,317.57265340126145,3.987,-1.910636434166657
mp-23526,KClO4,True,0.030158969332499237,5.61273066,7.19777613,8.75090701,353.52945668497256,5.5614,-1.083206086625002
mp-23404,TlBrO4,True,0.031735550078639825,6.271966,7.893893,9.392518,465.02571240453307,3.028899999999999,-0.48934782888889006
mp-4929,KBF4,True,0.033947321526025954,5.3624035,6.94101924,8.5337477,317.6307476779452,7.9399,-3.300713755652777
mp-31097,KAlH4,True,0.036748718162415546,5.72012801,7.27132597,8.76807293,364.6897151674591,5.0652,-0.27599496979166604
mp-1209241,RbAlH4,True,0.03719728124786768,5.81072084,7.56194805,9.34242193,410.50946812693155,5.1411,-0.31805841291666603
mp-12010,BaSeO4,True,0.04045084964191883,5.69226862,7.40285603,9.09971333,383.45323020926315,3.7215,-2.156183486640623
mp-1190590,NClO4,True,0.0429279415133661,5.737071,7.473922,9.040956,387.6619190792878,0.0,0.735060907083333
mp-731602,MnNO4,True,0.04332393526003347,5.793327,7.623822,9.390701,414.7618503910845,0.0,0.347654207011493
mp-1191162,AlNCl4,True,0.04485656885167439,7.319124,9.570701,11.435029,801.0140317833152,0.0,-0.22056745000000103
mp-3164,BaSO4,True,0.044956848838208344,5.46903188,7.18825422,8.91393949,350.43184453130544,5.950699999999999,-2.707112589583333
mp-28433,RbClO4,True,0.048876531198501216,5.75550407,7.4506855,9.20562458,394.75974239443593,5.4759,-1.09439221125
mp-8586,InBF4,True,0.04938343007117914,5.55302433,7.26363993,9.02691246,364.10204193003136,4.5332,-2.6812385733333333
mp-561368,NaClO4,True,0.04989291344713256,5.438472764811233,6.964546772795805,7.776348134709465,294.5408341291833,5.2431,-0.9838174077298851
mp-19046,KMnO4,True,0.050244680582100264,5.61434799,7.35413806,9.04195398,373.33043700245133,2.081099999999999,-1.453729503780173
mp-1191353,RbGaH4,True,0.050647595462245024,5.921422,7.812334,9.71786,449.549432121638,4.7789,-0.298890612083333
mp-696983,KGaH4,True,0.05148249729125974,5.50905774,7.22928235,8.97474368,357.4329332799278,4.9369,-0.28976317620833303
mp-1214471,BaFeO4,True,0.0543433946562949,5.615494,7.423181,9.197378,383.39112335103204,1.412299999999999,-1.732218810833332
mp-27260,CsAlCl4,True,0.05449434957366062,7.10798928,9.44371303,11.72181052,786.8360373163542,5.3909,-2.006979204583333
mp-30548,TlBF4,True,0.05568959779170274,5.53944352,7.25345681,9.07304561,364.55600987443773,5.7585,-2.786053656249999
mp-3032,RbBF4,True,0.0558410829199198,5.50237138,7.21842889,9.01939383,358.23658217784856,7.737,-3.308195844444444
mp-562260,CaSO4,True,0.05763358431476364,5.395802,6.88519,7.903958,293.64090772256867,5.964899999999999,-2.612625718749999
mp-1192081,GaNCl4,True,0.06025475706549423,7.243868,9.603705,11.308144,786.6846375981412,0.0,0.099682564999998
mp-608516,CsGaCl4,True,0.06228391620833596,7.10849017,9.46836632,11.80759526,794.7195141241024,4.491,-1.938585905775863
mp-29103,CsAlBr4,True,0.06313955533007395,7.57379411,10.00449482,12.25043921,928.2400830932752,4.2546,-1.813217334942527
mp-27570,CsFeCl4,True,0.06369455892176619,7.13977829,9.49628057,11.74457868,796.2981469819492,1.3293,-1.680095264109195
mp-30231,RbGaCl4,True,0.06394134526922422,7.09787715,9.36407008,11.19047991,743.7754604172784,4.4079,-1.9096313833333332
mp-1209422,RbAlCl4,True,0.0648698258906961,7.03914665,9.27774256,11.23793937,733.9204944112341,5.2186,-2.184869732916666
mp-504968,RbFeCl4,True,0.06508161874018911,7.10178304,9.30130447,11.29838914,746.3246568639937,0.0,-1.649444735833333
mp-1191351,CsGaH4,True,0.065791426837839,6.104867,8.111704,10.196382,504.93374892399225,4.8788,-0.311428949109195
mp-672251,CsGaBr4,True,0.06643709031763345,7.57122257,10.03565976,12.28088351,933.1287150329723,3.3514,-1.611976532442529
mp-567716,AlTlCl4,True,0.06921758957768659,7.03113808,9.30740378,10.80467974,707.0759742154594,4.7337,-1.836471812222224
mp-1209467,RbAlBr4,True,0.06941381710063724,7.53004075,9.87716044,11.82817757,879.7256817888045,4.0935,-1.7790860412500011
mp-1213351,CsFeBr4,True,0.07284159186615485,7.52358302,10.02659124,12.390280390000001,934.6718484152636,1.0776,-1.366222624525862
mp-18301,RbMnO4,True,0.07507574526179146,5.64370944,7.58931327,9.49823033,406.82705168644196,2.137099999999999,-1.469840426738501
mp-1209533,RbGaBr4,True,0.07587670491240377,7.5631889900000004,9.93115103,11.83030502,888.5880766854198,3.2656,-1.5779909825
mp-1208974,SmSO4,True,0.07795486310698195,5.884899,6.740684,7.997191,317.23452814844063,0.0,-2.24404516
