material_id,formula_pretty,is_fit,rms_A,a_A,b_A,c_A,volume_A3,band_gap,formation_energy_per_atom
mp-9127,Ba(SbO3)2,True,5.768524933073393e-07,5.32814760746502,5.32814760746502,5.81558169,142.98032756662283,2.8606,-2.376879317777779
mp-754118,Sr(AsO3)2,True,0.006487861848458898,4.878504291820475,4.878504291820475,5.45107397000019,112.35336647602273,3.2824,-2.228844654444445
mp-20015,As2PbO6,True,0.010195537574663592,4.894081558584741,4.894081558584741,5.51676445,114.43463214138717,2.1358,-1.7332001416666651
mp-1079784,Sr(RuO3)2,True,0.01892520149513246,5.22394535111239,5.22394535111239,5.245201825005537,123.96243125974237,0.028299999999999003,-1.912093657222223
mp-3810,Hg(AsO3)2,True,0.022667546192786922,4.874283114676318,4.874283114676318,5.04585867,103.82148000114863,0.7083,-1.465298451944445
mp-4555,Ca(AsO3)2,True,0.02294871569649451,4.848555640614101,4.848555640614101,5.10058609,103.84258280586668,3.3115,-2.227475808333333
mp-20727,Sb2PbO6,True,0.025802689416558357,5.319425593245637,5.319425593245637,5.38058013,131.85275606955437,1.926499999999999,-1.9003055799999982
mp-9126,Sr(SbO3)2,True,0.028079275855008395,5.291663207155271,5.291663207155271,5.38664006,130.62700782621195,2.7881,-2.3862711166666672
mp-7128,Cd(AsO3)2,True,0.03453276121833702,4.853158773644379,4.853158773644379,4.89477796,99.84185170013882,1.934899999999999,-1.696672477222217
mp-6915,As2PdO6,True,0.050395495759299073,4.847672232932376,4.847672232932376,4.675983700000269,95.16343644033577,0.0,-1.370038654999999
mp-1079825,CaTi2O6,True,0.05353692503324604,5.196697581020566,5.196697581020566,4.986358,116.61890938389338,0.0,-2.968004281851852
mp-9125,Ca(SbO3)2,True,0.054224016098616594,5.257915544365719,5.257915544365719,5.02144323,120.2226788076898,2.6942999999999993,-2.370946821111111
mp-19409,Mn(AsO3)2,True,0.05510396941625035,4.812973400126605,4.812973400126605,4.681512565158005,93.9168997855032,1.7241,-1.831274760047892
mp-754065,Hg(SbO3)2,True,0.055503372905706304,5.297762437520582,5.297762437520582,4.92415045000132,119.68697891898505,0.5173000000000001,-1.6203834302777782
mp-8922,Cd(SbO3)2,True,0.06598010536916707,5.263299531517678,5.263299531517678,4.8221408,115.68756792838671,1.4136,-1.8425228622222232
mp-1079829,Ti2CdO6,True,0.06839589437359427,5.216307790453032,5.216307790453032,4.659511,109.7987488675665,0.0,-2.47842472962963
mp-19292,Co(AsO3)2,True,0.07263913154299662,4.790043347802628,4.790043347802628,4.466141540001903,88.74461332068401,2.065699999999999,-1.620584872222222
mp-19384,Ni(AsO3)2,True,0.07691358307866993,4.77612607325684,4.77612607325684,4.42010369,87.32018626797354,0.0,-1.600634289444444
mp-1078318,Mn(SbO3)2,True,0.08728854744234972,5.213727029461223,5.213727029461223,4.630054104143157,108.99668172542847,1.2879,-1.950382650325671
mp-757074,BaCa2I6,True,0.09218893265657496,8.037835854981363,8.037835854981363,7.640809,427.51193271974125,3.8624,-1.9173063522222211
mp-22544,UV2O6,True,0.09547911802227903,4.958112523002119,4.958112523002119,4.852576280000272,103.30842967660742,0.0,-3.011178127777776
mp-754517,SrCa2I6,True,0.11463789027101086,7.960628798408138,7.960628798408138,7.330171,402.2902291580977,3.7364,-1.885161441111111
mp-754212,BaSr2I6,True,0.11519098710493607,8.384361474417686,14.487763625856864,7.484173790294462,909.1065330759154,3.9765,-1.976734231111108
mp-22172,UCr2O6,True,0.11584632247112066,5.101949732538434,5.101949732538434,4.633016,104.43998059475575,1.0302,-2.8995583744444433
mp-1181661,Co(IO3)2,True,0.11730824236243766,5.505247461216616,5.505247461216616,4.539856,119.15887655434553,0.0,-0.6236102400000001
mp-676749,Li2UCl6,True,0.12639266742360727,6.381057238685699,6.381057238685699,5.981325620000088,210.9178608886663,0.19809999999999903,-2.040743929259258
mp-4002,Li2ZrF6,True,0.13106460421100927,4.933402204321012,4.933402204321012,4.62948023,97.57889876940767,6.477399999999999,-3.6890106353703693
mp-1205739,Li2SnF6,True,0.13789097554734797,4.90951393446675,4.90951393446675,4.53803908,94.7274523380488,5.0089,-3.028432519074074
mp-9752,Li2NbF6,True,0.14497075187726427,5.0294276410283505,5.0294276410283505,4.709586,103.16930194301354,0.0,-3.149117154592593
mp-754710,Sr2CaI6,True,0.15373411027793069,8.151155856057962,8.151155856057962,7.189896,413.70582388335515,3.667099999999999,-1.899200455555555
mp-754196,Ba2SrI6,True,0.1558751983477857,8.643236045982315,8.643236045982315,7.355671,475.88900973883284,3.6616,-1.9816039933333331
mp-753667,Li2VF6,True,0.16826537012704815,4.946859628505338,4.946859628505338,4.504722,95.46799469709352,1.9317000000000002,-3.128591265185185
mp-753345,Ba2CaI6,True,0.17524931165135227,8.50878974411808,8.50878974411808,7.196695,451.23140006793557,3.4755000000000003,-1.936334489999999
mp-752557,Li2MnF6,True,0.1834499689453762,4.929969774924182,4.929969774924182,4.435675,93.36387384589398,2.4647,-2.839852414955299
